,NSSCP-32-mean,NSSCP-32-std,NSSC-32-mean,NSSC-32-std
74,0.4689258135319488,0.31906999584492496,0.2270152477005271,0.17539128000428067
75,0.47762085370502233,0.33044730040475717,0.2246515245046055,0.15967671746599052
76,0.47982827422244334,0.3276347983911429,0.22186624885967354,0.14688744517455649
77,0.48135286506773123,0.32611108982980974,0.2207448411694436,0.14211751929935293
78,0.47959350044384613,0.32540287660981565,0.2196417315687861,0.14234461085149244
79,0.4771325459694609,0.32561988328234714,0.21805116257594934,0.14199568447165772
80,0.47346917970272057,0.32637971873177773,0.2148369101473161,0.1367723121218823
81,0.4705851382115331,0.3263534860928373,0.21118943936809498,0.129955142289493
82,0.4683892760231529,0.32551092715855745,0.20919330723601778,0.12359484062843785
83,0.4648865151561984,0.3194404923270099,0.20738869956943015,0.11753460047013801
84,0.45241123381934223,0.2965366313929324,0.20533365701023767,0.11368461270193997
85,0.44015796971382953,0.2750464578828779,0.2022809340963412,0.1104625350034701
86,0.4271231601055206,0.2571006271997252,0.19893759242979706,0.10757135370463529
87,0.4136880590618523,0.24356674638543072,0.19595440521992286,0.10498781601031192
88,0.40631766588366885,0.23955219676051176,0.19248805769762142,0.10390381266254095
89,0.3999026901400558,0.23763997710106066,0.19064533641066922,0.10415235275154074
90,0.3939107502384559,0.23831934787351858,0.18932774148976217,0.10437933291908502
91,0.3884353181557611,0.24053565471468974,0.1892292894509996,0.1045283895866514
92,0.3872795578472545,0.2419748955480778,0.1896274361472127,0.1037992984578878
93,0.3871172623957339,0.2436134755460651,0.1892086971523961,0.10227104291568488
94,0.3879324528754817,0.24526517505090947,0.18774628424867196,0.10097209818913107
95,0.38859743941070063,0.24430181577168109,0.18648531895587722,0.09963943364326076
96,0.39235045454125794,0.24547614372619642,0.18545289854436645,0.09871127977636343
